ID,name,type,responsible,masterLanguage,masterSystem,description,version,changedAt,changedBy,createdAt,createdBy,parent_ID
4d917188-363b-447b-a155-c81b0fe6c190,ZT_FD02_02,SCAT/GT,BAUERC,DE,TI6,FD02 Ändern Debitor (Buchhaltung),active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
e2c9bca0-7c6a-4f0b-8e5e-8786aaaf9221,ZT_FI_TRACK,SCAT/GT,KIRST,DE,EC3,FI Track for the Team SAP Academy,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
9a40d6f5-63c5-4133-8644-a4efaae96223,ZT_FNO2_01,SCAT/GT,BAUERC,DE,EC3,"Change Collateral Object, Complete, Addit. Data + Basic Land Register Entry",active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
bd408d60-30ce-494f-bb00-951abe4a1212,ZT_FR32_01,SCAT/GT,BAUERC,DE,EC3,Rollup Commitments,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
889ce804-4062-42db-9925-e2dc4af62c1d,ZT_FR33_01,SCAT/GT,BAUERC,DE,EC3,FR33 Rollup Budget Payments,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
cbebc3cc-8d9d-4f1b-b23f-f687391eea76,ZT_FS00_01,SCAT/GT,BAUERC,DE,EC3,Create G/L Account Centrally,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
6f23a681-e1ce-49c9-8be4-0d45279ad9f9,ZT_FS00_02,SCAT/GT,BAUERC,DE,EC3,FS00 Sachkontenstammdatenpflege,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
6e2aa2b3-c742-4bd8-950d-a9fdcff6998f,ZT_FS02_01,SCAT/GT,BAUERC,DE,EC3,FS02 Change Master and Currency,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
5d3d6486-148e-46da-9c7a-8ecca37188f7,ZT_FS02_03,SCAT/GT,BAUERC,DE,EC3,FS02 Change Master Record,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
9bdadda7-0792-4740-97e2-1c4b72a22fbd,ZT_FSP0_01,SCAT/GT,BAUERC,DE,EC3,Create Chart of Accounts Segments for G/L Accounts,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
fd61f542-875e-49d1-86df-4aaef835e83d,ZT_FSS1_02,SCAT/GT,BAUERC,DE,EC3,FSS1 Create Master in Company Code,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
bed14988-4e4b-41dd-8545-d0be2344a63c,ZT_FSS2_01,SCAT/GT,BAUERC,DE,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
910c380b-9b37-4593-bdfc-67c924629be4,ZT_FWZZ_01,SCAT/GT,BAUERC,EN,EC3,Gattungen anlegen,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
4a115f86-1b8c-4a20-ac62-28243139a231,ZT_FWZZ_02,SCAT/GT,BAUERC,DE,EC3,FWZZ Maintain Master Data for Class,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
1456e409-b2c1-4832-81bf-f277b38a9381,ZT_FZPA_02,SCAT/GT,BAUERC,DE,EC3,Create Business Partner,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
391590c3-a384-4d00-96eb-2e1c10b778ab,ZT_FZPB_01,SCAT/GT,BAUERC,DE,EC3,Change Business Partner,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
76bf7292-06e5-4c02-bc88-59bce0e3e503,ZT_F_02_01,SCAT/GT,BAUERC,DE,EC3,Enter G/L Account Posting,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
1e7eadf4-4047-4836-94b6-b042fdfeb080,ZT_F_02_05,SCAT/GT,BAUERC,DE,EC3,"F-02 Enter G/L Account Posting w. Additional Acct Assignment, Funds Center",active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
b778baa2-2bb3-4396-a51e-d365a14ac27b,ZT_F_02_06,SCAT/GT,BAUERC,DE,T20,F-02 Enter G/L Account Posting,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
a415eff5-0dcf-47a4-a028-973b704fd507,ZT_F_22_02,SCAT/GT,BAUERC,DE,EC3,Enter Invoice,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
86c427d3-9cc2-44a3-bfb7-51deb93af85b,ZT_F_28_01,SCAT/GT,BAUERC,DE,EC3,Post Incoming Payments,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
0ccbf34d-0187-430d-8632-32f5aad109e5,ZT_F_28_02,SCAT/GT,BOLLINGER,DE,EC3,Partial Payment,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
e0cf20e3-9395-4bac-92dc-ef7c407793c4,ZT_F_53_01,SCAT/GT,BAUERC,DE,EC3,Post Outgoing Payments,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
e954e060-b8d2-4795-8ec1-22b8e4b4e13e,ZT_F_53_02,SCAT/GT,BOLLINGER,DE,EC3,Partial Payment of Invoice Receipt,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
30d6f883-c45f-4630-b1ad-f27bbd0902b0,ZT_HR050,SCAT/GT,BAUERC,DE,EC3,HR050 4.6 Human Resources,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
2f37d62f-dc1e-4c6f-9f2d-e1a93e9965fb,ZT_HR050_02,SCAT/GT,BAUERC,DE,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
eadbdeda-23bc-4743-bac6-3bfff7d55a41,ZT_HR050_03,SCAT/GT,ALBRIGHT,DE,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
163f3168-2bde-44fe-9ca7-1c61c6259ea4,ZT_HR050_04,SCAT/GT,ALBRIGHT,DE,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
1593d0b1-81b5-4511-ac18-74cbb7e4031c,ZT_HR050_US_01,SCAT/GT,ALBRIGHT,EN,EC3,Delete EE 5400## to 5405##,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
9d63de3a-ccd6-4a9d-a510-16c7ad2f8043,ZT_HR250_01,SCAT/GT,ALBRIGHT,EN,EC3,HR050 4.6 Human Resources,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
c09ce7ea-53d1-4f45-906f-851fc3ac89c4,ZT_HR305,SCAT/GT,BAUERC,DE,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
2e803631-e592-4fd9-b358-7ec1e640acce,ZT_HR305_DE_01,SCAT/GT,BAUERC,DE,EC3,HR305/6 Company structure - company code/pers.area,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
a2f2b9ae-04be-4c1b-af90-a094f9a357e2,ZT_HR305_DE_02,SCAT/GT,BAUERC,DE,EC3,HR305/6 Company structure - company code/pers.area,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
85ded781-7c6e-4a08-89aa-baf3170d523a,ZT_HR315,SCAT/GT,BAUERC,DE,EC3,4C HR315 Recruitment,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
278511e4-d583-4f55-8028-2ac54f0a8656,ZT_HR325_03,SCAT/GT,ALBRIGHT,EN,EC3,46 HR325 Create Bareas,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
28647a03-2a43-46b6-9190-31dea9c77a33,ZT_HR390,SCAT/GT,VEITSHANSC,DE,EC3,Introduction to Payroll 4.6C,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
c2614500-c981-452d-8e6a-cef11c17cc68,ZT_HR390_05,SCAT/GT,ALBRIGHT,DE,EC3,Create EE 3901## for particpants,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
8be1b5da-576e-4b95-bc72-65e719ea23fa,ZT_HR400_01,SCAT/GT,BAUERC,DE,EC3,HR400 Create payroll areas and control records,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
1e14ad58-c14b-497c-a532-d1433e76145f,ZT_HR410_05,SCAT/GT,ALBRIGHT,EN,EC3,4.6 HR410 CATT for master system,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
e95dea9b-6e62-4c2d-85c6-c898c604b2a5,ZT_HR510,SCAT/GT,BAUERC,DE,EC3,Personnel Development 4.6C,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
ddc8f47d-787d-43af-9756-c8472761925a,ZT_HR510_08,SCAT/GT,BAUERC,DE,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
00c2d616-a308-47a6-906e-14706eb7e76b,ZT_HR540_03,SCAT/GT,ALBRIGHT,EN,EC3,46 HR540 Position create IT1005/1050,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
7fa118b4-ff10-41d8-b3d5-bb6e2ddc52cf,ZT_HR540_03_KA,SCAT/GT,ALBRIGHT,EN,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
e35c415b-1439-462b-ae39-27c111116e4c,ZT_HR580_01,SCAT/GT,BAUERC,EN,EC3,4.6 HR580,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
84b07262-5bc0-4121-a042-ed0cc2bd43ef,ZT_HR580_02,SCAT/GT,HANSON,EN,EC3,4.6 HR580,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
f75b74ec-79b1-4781-8f52-5477aaccce32,ZT_HR701_01,SCAT/GT,BAUERC,DE,EC3,HR701 Abrechnung Deutschland -> Personalnummern !,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
442bd010-c45b-417e-9ed1-7266b0002031,ZT_HR701_02,SCAT/GT,BAUERC,DE,EC3,HR701 Abrechnung Deutschland -> Org.Struktur,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
200cdb18-4556-498a-8b54-871bb27f54be,ZT_HR801_01,SCAT/GT,BAUERC,DE,EC3,HR401 Accounting Evaluation for Germany,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
09d87962-df28-4bf1-88c4-e65423051f50,ZT_IR01_04,SCAT/GT,BAUERC,DE,EC3,IR01 Create Work Center,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
118a35c4-dbd4-498a-ad29-301189ac9158,ZT_ISP100,SCAT/GT,BAUERC,DE,EC3,ISP100,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
0d0a5c0a-09d6-4e48-8f5d-6ef5fea1ec4a,ZT_KA,SCAT/GT,ALBRIGHT,EN,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
7a245a06-7a2e-41d4-9451-be3cddc9e96b,ZT_KB11N_01,SCAT/GT,BAUERC,DE,TI6,KB11N Manuelle Umbuchung Kosten erfassen,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
f5ac9bc6-4ac6-4a92-8795-0a9111faa990,ZT_KEBC_01,SCAT/GT,BAUERC,DE,TI6,"KEBC Ändern Ergebnisbereich, Ergebnisbereich setzen",active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
40974fe8-ecec-4619-8635-ecf5ca087e5d,ZT_KL01_01,SCAT/GT,BAUERC,DE,EC3,Create Activity Type,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
cdec875d-1dda-4da8-aa6a-6e2926a020f3,ZT_KL01_02,SCAT/GT,BAUERC,DE,TI6,"KL01 Leistungsart anlegen, all tabs",active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
b826e387-9441-492c-96cf-8e8b392c2304,ZT_KL02_01,SCAT/GT,BAUERC,DE,TI6,KL02 Leistungsart ändern,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
9d13f8a8-6c74-493b-9c17-206a9633940d,ZT_KO01_03,SCAT/GT,BAUERC,DE,TI6,KO01 Innenauftrag anlegen,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
02d8ee1b-7125-4558-bc8b-4b1f0d1e2b9f,ZT_KOAB_01,SCAT/GT,BAUERC,DE,TI6,KOAB Auftragsarten: Budgetprofil,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
967d1464-7733-4a83-af63-635d424b429e,ZT_KOT2_OPA_01,SCAT/GT,BAUERC,DE,EC3,Change Order Type,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
9f25b2ad-ebea-4d10-a4ee-44f15e2b7c83,ZT_KP06_02,SCAT/GT,BAUERC,DE,TI6,KP06 Planung Kostenart./Leistaufn. ändern,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
7da7e458-4007-42f0-b0a0-7acf08ec2703,ZT_KP06_03,SCAT/GT,BAUERC,DE,TI6,KP06 Planung Kostenart./Leistaufn. ändern,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
cb02d91d-ed68-4cac-a0e3-9cf3fc5bd758,ZT_KP06_04,SCAT/GT,BAUERC,DE,TI6,KP06 Planung Kostenart./Leistaufn. ändern,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
a1cbdfe5-fd35-489f-97aa-38844be72345,ZT_KP26_01,SCAT/GT,BAUERC,DE,EC3,Maintain Activity Types,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
c32b6f90-f30e-4f75-915e-f69d8e25785b,ZT_KP26_02,SCAT/GT,BAUERC,EN,TI6,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
654dd3d3-2dc8-42d2-9e85-595b2c255c0a,ZT_KPSI_01,SCAT/GT,BAUERC,DE,TI6,KPSI Planabstimmung CCA,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
1bd66b22-172b-48ec-8ef4-228b94fd2fe5,ZT_KS01_02,SCAT/GT,I080372,DE,EC3,KS01 Create Cost Center,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
bc660e19-d69e-4c1a-af4f-ec49b9b274fb,ZT_KSH1_01,SCAT/GT,BAUERC,DE,TI6,KSH1 Kostenstellengruppe anlegen,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
cacb7d38-e74d-415b-b1cd-ceb27a8befce,ZT_KSPI_02,SCAT/GT,BAUERC,DE,TI6,KSPI Iterative Plantarifermittlung,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
0fa7abbf-2ac8-44dc-b2a5-776ec19882dc,ZT_KSU2_02,SCAT/GT,BAUERC,DE,TI6,KSU2 Ist-Umlage ändern,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
d2298633-de5a-41ef-ae09-a6a04fb2f734,ZT_KSU5_01,SCAT/GT,BAUERC,DE,TI6,KSU5 Ist-Umlage ausführen,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
a2bbe96a-b2e5-41c2-a2ea-364510af68f3,ZT_KZB2_01,SCAT/GT,BAUERC,DE,EC3,Create Basis Module for Overhead Rates,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
966fc1cb-9f95-4468-a43a-f23b4a38f2ab,ZT_LB01_01,SCAT/GT,BAESSLER,DE,EC3,LB01 Create Transfer Requirements,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
e0dc0c81-5b4c-4ad5-b6e1-1065efc34df6,ZT_LB01_01NEU,SCAT/GT,BAESSLER,DE,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
5d9a2dee-d268-4dba-bc21-18c9e654fcc8,ZT_LBXCMR,SCAT/GT,TRAINING,EN,T70,FD01 Create Customer (Accounting),active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
c27d67e8-901a-4bdd-8b27-e063903bfa1a,ZT_LBXCMR2,SCAT/GT,TRAINING,EN,T70,WNALBX - FD01 Create Customer (Accounting) 2,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
e55a57cb-98da-4106-aeb5-4c1352c0929b,ZT_LBXCMR3,SCAT/GT,TRAINING,EN,T70,WNALBX - FD01 Create Customer (Accounting),active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
5ffcab8d-f820-4c31-8afb-b78d74271142,ZT_LBXCONS,SCAT/GT,TRAINING,EN,T70,WNALBX - OBAY C FI Maintain Table T049B,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
c4fa34fa-fb7a-4e08-b056-8f82c8892ea9,ZT_LBXCTG,SCAT/GT,TRAINING,EN,T70,WNALBX - OBA3 C FI Maintain Table T043G,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
b8069b40-ae78-4807-83fc-614e13a216c8,ZT_LBXFSG,SCAT/GT,TRAINING,EN,T70,WNALBX - OBC4 C FI Maintain Table T004V,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
1e16f143-dec4-4045-bb10-f8054dba37aa,ZT_LBXGL,SCAT/GT,TRAINING,EN,T70,WNALBX - FS00 G/L acct master record maintenance - Cash Account,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
c93f75ad-3c56-4ce1-b815-a78e3508d698,ZT_LBXMAS,SCAT/GT,TRAINING,EN,T70,WNALBX - FI12 Change House Banks/Bank Accounts,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
d71d3a43-e0ec-42a0-93b1-36cd5f3f516e,ZT_LBXPKFS,SCAT/GT,TRAINING,EN,T70,WNALBX -OB41 Maintain Accounting Keys,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
eb643416-9618-4fa2-aaee-040b3e691335,ZT_LBXPS,SCAT/GT,TRAINING,EN,T70,WNALBX - OBAX FI Maintain Table T049A,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
97621374-044e-4cba-a637-ee29dfb78400,ZT_LBXRC,SCAT/GT,TRAINING,EN,T70,WNALBX - OBBE C FI Maintain Table T053R and T053S,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
cdb3c135-5e1e-477a-85b8-b6a4493d5b55,ZT_LBXRCC,SCAT/GT,TRAINING,EN,T70,WNALBX - OBCS C FI Table T053E Maintenance,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
f71ee423-166f-4816-b072-49f70bd133f7,ZT_LBXRCV,SCAT/GT,TRAINING,EN,T70,WNALBX - OBCR C FI Table T053V + T053W Maintenance,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
7edd4436-342e-4c9d-84d9-b5be62c2f3d0,ZT_LBXRGL,SCAT/GT,TRAINING,EN,T70,WNALBX - FS00 G/L acct master record maintenance,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
deed29bc-1761-4e1c-b831-648dccd52fe3,ZT_LBXRS,SCAT/GT,TRAINING,EN,T70,WNALBX - OB10 C FI Maintain Table T049L,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
75609977-1a2a-42f8-91ea-de4333a3acf0,ZT_LBXWKL,SCAT/GT,TRAINING,EN,T70,WNALBX - OB55 C FI Maintain Table TFAV,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
491889b6-a890-4e77-9c60-a69fc116f996,ZT_LO210,SCAT/GT,BOLLINGER,DE,EC3,LO210 CATT for the Teach System,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
ffc6dfe1-64dc-431b-bbec-4a62768565b3,ZT_LO310_03,SCAT/GT,BOLLINGER,DE,EC3,LO310 Stammdaten Nr. 2                          DE,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
29d1ed80-b608-4ee4-a2e5-3f0fa444d3ad,ZT_LO315,SCAT/GT,BOLLINGER,EN,EC3,LO315 CATT for the Teach System,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
bbb81262-f6c1-48b0-a23e-4bdf2ac426d6,ZT_LO511_AKADEMIE,SCAT/GT,KIRST,DE,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
49fb0270-7b0c-45d6-8491-e3fde2dda412,ZT_LO540_02,SCAT/GT,BAESSLER,DE,EC3,Master Data for Course LO540,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
bbc586c1-a21d-4546-89cb-0ac4d0b6cced,ZT_LO611_01,SCAT/GT,BOLLINGER,DE,EC3,LO611 Master Data                               EN,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
4d806667-0be8-4521-bb9f-74087bb48400,ZT_LO925_46C,SCAT/GT,KIRST,DE,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
5085b3a2-6f11-47c0-a75a-da1c8ffbd286,ZT_LO925_ACADEMY,SCAT/GT,KIRST,DE,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
1ab3fa03-a2ad-4310-81ef-30298e634e9e,ZT_LO955,SCAT/GT,BOLLINGER,DE,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
b795d8d9-59c6-43c7-b103-cb35968922db,ZT_LO955_01,SCAT/GT,BOLLINGER,DE,EC3,Template CATT 4 Training,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
a71fc85f-257b-4406-95ce-a314c18d8ec9,ZT_LO990,SCAT/GT,BOLLINGER,DE,EC3,LO990 CATT for the Teach System,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
037d1552-908d-42bf-ae07-46333f3cff19,ZT_LO990_02,SCAT/GT,BOLLINGER,DE,EC3,LO990 Tables Copy,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
59fb4b82-e12d-4e15-a1ae-0e1cc749a385,ZT_LO_02_HELP,SCAT/GT,BOLLINGER,DE,EC3,LO_02 Master Data (T-F1##..)                    DE,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
9d1fe225-0eea-4d4b-94c6-ba9e87a422e1,ZT_LO_02_TMP,SCAT/GT,BOLLINGER,EN,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
469fa910-742c-412a-821e-8700c3d4342f,ZT_MB01_04,SCAT/GT,BAESSLER,EN,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
b8a1e5d0-5447-4881-9bc7-afffb21b0735,ZT_MB01_05,SCAT/GT,BOLLINGER,DE,EC3,MB01 Goods Receipt for Purchase Order (1st Item + Serial Number Assignment),active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
bc26f465-ffea-4a12-8057-55ce5fc7c7de,ZT_MB01_06,SCAT/GT,BOLLINGER,EN,TI6,MB01 Post Goods Receipt for PO,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
d8aeb757-0e61-46eb-bef0-55f56943678d,ZT_MB1A_04,SCAT/GT,BAESSLER,EN,EC3,MB1A Goods Withdrawal,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
3c1655ed-6c1b-4425-9764-7579bf63e33e,ZT_MB1B_01,SCAT/GT,KIRST,DE,EC3,MB1B Transfer Posting BWART 541,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
e379e415-4a7c-47eb-802d-c5252089a085,ZT_MB1C_07,SCAT/GT,BOLLINGER,DE,D99,MB1C Wareneingang mit Chargenbewertung,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
e3084fed-a8af-4a3a-a577-32db6cc995b4,ZT_MB1C_08,SCAT/GT,BOLLINGER,DE,EC3,MB1C Goods Receipt With Batch Valuation,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
bddbff36-2289-4c01-8b19-599a4b670413,ZT_MB1C_09,SCAT/GT,BOLLINGER,DE,TI6,MB1C Other Goods Receipts MOVEMENT TYPE 503,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
ec7fa7e3-5dbb-47ad-9881-b77cc9d750da,ZT_MC25_01,SCAT/GT,KIRST,DE,TI6,MC25 Fortschreibung ändern,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
8b679c2a-7726-4eeb-a28f-c1ff191d3047,ZT_ME11_02,SCAT/GT,BOLLINGER,DE,TI6,ME11 Infosatz hinzufügen,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
15789e65-32db-4178-8581-492c58dfe36a,ZT_ME21N_01,SCAT/GT,BAESSLER,EN,EC3,ME21N Purchase Order,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
a0789725-1cb5-4cb8-80bc-1ef12233d795,ZT_ME21_04_COPY,SCAT/GT,BURMANM,EN,EC3,,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
8cb522df-ba48-4fe2-8429-1721ef31a20b,ZT_ME21_05NEU,SCAT/GT,BAESSLER,DE,EC3,ME21 Create Purchase Order (Details and Conditions),active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
723edfa4-a4de-4dd0-8727-f4c5f3e95c8f,ZT_ME21_16,SCAT/GT,BAESSLER,DE,EC3,ME21 Create Purchase Order (Blanket Purchase Order -> Order Type FO),active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
3e9b21d8-2fcd-41d1-9ef1-c9a1942ddac9,ZT_ME21_18,SCAT/GT,BAUERC,DE,EC3,Create Purchase Order with Assignment to Cost Centers,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
e3c5c078-6532-4d1c-822d-6dcb2e109528,ZT_ME21_19,SCAT/GT,BAUERC,DE,EC3,Create Purchase Order With Reference to Purchase Requisition,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
e354df8b-0802-4365-8297-139ed8a83790,ZT_ME21_28,SCAT/GT,BURMANM,EN,EC3,ME21 Create Purchase Order,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
846fcbdc-2494-4e80-b943-2ed0470195e2,ZT_ME21_30,SCAT/GT,BOLLINGER,DE,EC3,ME21     4.7        Framework Order,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
068859c3-4f83-4835-adef-84bb688e5de5,ZT_ME22_02,SCAT/GT,BAESSLER,DE,EC3,ME22 Blanket Purchase Order: Change Item 2,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
0e86d37e-2695-47d3-b7d6-ea2c51badf86,ZT_ME27_01,SCAT/GT,BOLLINGER,EN,TI6,ME27 Create Stock Transport Order,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
0894db01-6c99-40f2-bc98-ec09ac61a28f,ZT_ME31K_01,SCAT/GT,BOLLINGER,EN,TI6,ME31K Create Contract,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
601be782-be80-4eb2-ba16-b931bdb65cdd,ZT_ME31L_01,SCAT/GT,BOLLINGER,DE,EC3,MM Create Scheduling Agreement,active,,,,,e9d6f6c1-a03b-40d2-9b9c-70fe54b7381a
